market,openTimestamp,closeTimestamp,latency,price
"SOL","1700063936","1700063938","2","62.46593"
"ETH","1700064211","1700064216","5","2024.651767045"
"ETH","1700062789","1700062793","4","2015.06551"
"BTC","1700064065","1700064067","2","36440.45875"
"BTC","1700062948","1700062952","4","36304.647822754"
"BTC","1700063994","1700063995","1","36405.91910719"
"SOL","1700063010","1700063012","2","62.65714447"
"ETH","1700063044","1700063050","6","2014.3319898"
"SOL","1700064022","1700064025","3","62.42199679"
"SOL","1700064154","1700064157","3","62.793645185"
"SOL","1700063212","1700063216","4","62.607747735"
"ETH","1700062742","1700062743","1","2014.623"
"SOL","1700063153","1700063154","1","62.6619348"
"BTC","1700063475","1700063479","4","36343.675"
"BTC","1700063214","1700063216","2","36311.086037065"
"ETH","1700063396","1700063397","1","2018.569276895"
"ETH","1700063876","1700063877","1","2020.002108405"
"SOL","1700064142","1700064146","4","62.76969268"
"SOL","1700064225","1700064249","24","62.931443225"
"ETH","1700064076","1700064078","2","2020.96421691"
"SOL","1700062908","1700062909","1","62.73640732"
"ETH","1700064069","1700064073","4","2021.2425"
"SOL","1700063059","1700063062","3","62.675724735"
"BTC","1700063235","1700063238","3","36308.6"
"SOL","1700063461","1700063469","8","62.691558605"
"SOL","1700062970","1700062975","5","62.76639011"
"ETH","1700063489","1700063490","1","2018.97664265"
"ETH","1700063494","1700063496","2","2019.14216406"
"BTC","1700064182","1700064183","1","36531.832666661"
"ETH","1700063024","1700063028","4","2014.398749995"
"SOL","1700062871","1700062874","3","62.721375"
"BTC","1700063024","1700063030","6","36268.264579039"
"ETH","1700063175","1700063176","1","2016.04137293"
"ETH","1700063738","1700063742","4","2019.19914943"
"BTC","1700063828","1700063831","3","36400.323330564"
"SOL","1700063310","1700063312","2","62.603517705"
"BTC","1700063923","1700063926","3","36378.25066738"
"ETH","1700063413","1700063418","5","2019.659266785"
"BTC","1700063848","1700063852","4","36386.897004056"
"ETH","1700064181","1700064183","2","2023.725"
"SOL","1700064161","1700064165","4","62.81300692"
"ETH","1700062753","1700062755","2","2014.73754887"
"BTC","1700063563","1700063565","2","36318.69543152"
"ETH","1700064185","1700064189","4","2024.311762539"
"SOL","1700062920","1700062922","2","62.765125"
"BTC","1700062916","1700062917","1","36297.13138489"
"SOL","1700063065","1700063067","2","62.67629396"
"ETH","1700062889","1700062891","2","2014.83"
"SOL","1700063054","1700063056","2","62.67795564"
"SOL","1700064165","1700064166","1","62.84084565"
"SOL","1700064045","1700064046","1","62.39652053"
"ETH","1700062897","1700062905","8","2015.18739983"
"ETH","1700063560","1700063563","3","2017.63775446"
"SOL","1700063681","1700063684","3","62.26"
"BTC","1700064028","1700064030","2","36396.528571428"
"ETH","1700064164","1700064166","2","2022.06672968"
"ETH","1700063688","1700063694","6","2017.555"
"BTC","1700063926","1700063930","4","36381.93481296"
"BTC","1700064003","1700064004","1","36418.074220175"
"BTC","1700064141","1700064142","1","36444.651298085"
"BTC","1700063055","1700063056","1","36271.45"
"ETH","1700062761","1700062768","7","2014.8925"
"ETH","1700062743","1700062746","3","2014.70707442"
"ETH","1700063374","1700063378","4","2017.64998147"
"BTC","1700063513","1700063517","4","36329.474583333"
"BTC","1700062817","1700062820","3","36286.976377475"
"ETH","1700063128","1700063130","2","2015.32222065"
"BTC","1700062984","1700062986","2","36300.264676835"
"BTC","1700063770","1700063774","4","36377.876257765"
"SOL","1700062951","1700062953","2","62.832185"
"BTC","1700063887","1700063889","2","36372.17986574"
"BTC","1700063937","1700063939","2","36396.645853495"
"ETH","1700063808","1700063814","6","2020.295"
"ETH","1700064187","1700064189","2","2024.515319175"
"ETH","1700063054","1700063056","2","2014.70536307"
"BTC","1700064055","1700064058","3","36418.06473001"
"SOL","1700063636","1700063639","3","62.269439995"
"BTC","1700063267","1700063273","6","36322"
"BTC","1700063560","1700063563","3","36317.425119795"
"BTC","1700062748","1700062749","1","36269.60265106"
"BTC","1700063353","1700063356","3","36347.465177873"
"ETH","1700063088","1700063091","3","2014.519821428"
"ETH","1700063011","1700063015","4","2015.40571846"
"ETH","1700063955","1700063962","7","2021.0947888"
"BTC","1700062620","1700062621","1","36243.255021785"
"BTC","1700062777","1700062780","3","36271.21670903"
"BTC","1700063602","1700063611","9","36312.285625"
"SOL","1700063134","1700063138","4","62.67502442"
"BTC","1700063612","1700063615","3","36302.87265625"
"SOL","1700063888","1700063890","2","62.3842"
"SOL","1700064006","1700064007","1","62.45"
"ETH","1700063222","1700063224","2","2016.23875"
"BTC","1700063960","1700063963","3","36399.131369075"
"BTC","1700063722","1700063726","4","36355.395531734"
"ETH","1700063832","1700063833","1","2020.765"
"ETH","1700063764","1700063766","2","2019.65"
"BTC","1700063725","1700063729","4","36359.242018015"
"ETH","1700064148","1700064151","3","2020.759166666"
"SOL","1700063205","1700063207","2","62.6007675"
"ETH","1700064184","1700064187","3","2023.97165482"
"SOL","1700063398","1700063399","1","62.63279244"
"SOL","1700063342","1700063344","2","62.615"
"ETH","1700063545","1700063546","1","2018.28499999"
"ETH","1700063999","1700064005","6","2021.778446035"
"SOL","1700063004","1700063006","2","62.6825"
"SOL","1700062846","1700062847","1","62.796790766"
"BTC","1700063779","1700063780","1","36376.519448272"
"BTC","1700063978","1700063980","2","36401.73195575"
"ETH","1700062780","1700062785","5","2014.67360729"
"ETH","1700062978","1700062981","3","2016.40875"
"SOL","1700064022","1700064024","2","62.42199679"
"ETH","1700063350","1700063350","0","2016.99153791"
"ETH","1700064198","1700064200","2","2024.694166666"
"BTC","1700063479","1700063483","4","36346.67922405"
"SOL","1700062963","1700062964","1","62.785"
"BTC","1700063120","1700063121","1","36284.336875"
"SOL","1700063549","1700063550","1","62.45"
"BTC","1700062812","1700062813","1","36287.7553817"
"BTC","1700063223","1700063227","4","36311.167360465"
"BTC","1700062908","1700062909","1","36293.14333101"
"SOL","1700063305","1700063306","1","62.618499142"
"ETH","1700062904","1700062909","5","2015.30755315"
"ETH","1700063616","1700063618","2","2016.64996586"
"SOL","1700064011","1700064018","7","62.47315"
"ETH","1700064122","1700064123","1","2020.65882097"
"SOL","1700062806","1700062811","5","62.925"
"BTC","1700064221","1700064225","4","36527.258600733"
"BTC","1700063479","1700063483","4","36346.67922405"
"ETH","1700064037","1700064039","2","2020.58083724"
"BTC","1700063320","1700063323","3","36320.233888888"
"SOL","1700063202","1700063206","4","62.60349762"
"BTC","1700063082","1700063085","3","36271.5786"
"ETH","1700063730","1700063734","4","2018.931525165"
"ETH","1700063177","1700063181","4","2016.182574995"
"SOL","1700063346","1700063349","3","62.606281"
"ETH","1700062962","1700062967","5","2016.359230985"
"BTC","1700063873","1700063877","4","36368"
"ETH","1700063584","1700063586","2","2017.445"
