market,openTimestamp,closeTimestamp,latency,price
"BTC","1700068822","1700068826","4","36398.805967835"
"ETH","1700069160","1700069162","2","2008.879166666"
"BTC","1700068951","1700068954","3","36353.401913477"
"SOL","1700068680","1700068686","6","61.27434429"
"SOL","1700068935","1700068937","2","61.09122238"
"SOL","1700068978","1700068984","6","61.04430375"
"BTC","1700068969","1700068972","3","36345.333314345"
"SOL","1700068513","1700068517","4","61.27693221"
"BTC","1700069057","1700069063","6","36387.892171589"
"SOL","1700069016","1700069023","7","61.133"
"SOL","1700068635","1700068641","6","61.40440159"
"SOL","1700069067","1700069074","7","61.018239995"
"BTC","1700068816","1700068826","10","36400.72835256"
"BTC","1700068829","1700068835","6","36406.85293069"
"BTC","1700069117","1700069119","2","36384.832997916"
"BTC","1700069111","1700069114","3","36373.95"
"ETH","1700068525","1700068530","5","2008.67811778"
"BTC","1700068955","1700068966","11","36343.785"
"BTC","1700068954","1700068958","4","36346.60036725"
"BTC","1700069157","1700069160","3","36403.05205822"
"SOL","1700068757","1700068760","3","61.27147619"
"SOL","1700068435","1700068438","3","61.30782422"
"SOL","1700068954","1700068958","4","61.061117875"
"BTC","1700068807","1700068808","1","36400.12912509"
"ETH","1700068851","1700068852","1","2008.121903275"
"BTC","1700068626","1700068631","5","36415.550355586"
"SOL","1700069160","1700069162","2","61.215"
"BTC","1700068714","1700068717","3","36416.287760135"
"SOL","1700068642","1700068652","10","61.41280955"
"SOL","1700068954","1700068959","5","61.061117875"
"BTC","1700068830","1700068835","5","36406.25163446"
"SOL","1700068652","1700068655","3","61.30385777"
"SOL","1700069127","1700069130","3","61.047700125"
"BTC","1700068674","1700068678","4","36421.44173493"
"BTC","1700068822","1700068826","4","36398.805967835"
"BTC","1700068829","1700068832","3","36406.85293069"
"ETH","1700068997","1700068999","2","2006.032807965"
"SOL","1700069053","1700069057","4","61.09491213"
"ETH","1700069058","1700069063","5","2007.665397655"
"SOL","1700069069","1700069084","15","61.01651976"
"BTC","1700068856","1700068861","5","36395.38445746"
"SOL","1700069063","1700069069","6","61.026377385"
"SOL","1700069077","1700069081","4","60.9965337"
"BTC","1700069100","1700069105","5","36369.670833333"
"ETH","1700069112","1700069114","2","2007.0532381"
"SOL","1700068524","1700068526","2","61.3014115"
"SOL","1700068762","1700068764","2","61.244444535"
"BTC","1700068646","1700068649","3","36419.651551675"
"SOL","1700069042","1700069045","3","61.026652968"
"SOL","1700069098","1700069103","5","60.89997583"
"ETH","1700068761","1700068763","2","2005.495453705"
"ETH","1700068835","1700068839","4","2008.121099651"
"BTC","1700068545","1700068548","3","36399.39"
"BTC","1700068937","1700068941","4","36337.680277777"
"ETH","1700069133","1700069137","4","2007.71539558"
"ETH","1700068501","1700068505","4","2008.543405805"
"SOL","1700069025","1700069082","57","61.047565125"
"BTC","1700069041","1700069045","4","36386.42489715"
"BTC","1700068546","1700068547","1","36398.105869591"
"SOL","1700069039","1700069045","6","61.026365355"
"ETH","1700068753","1700068760","7","2006.28"
"SOL","1700068872","1700068876","4","61.102724315"
"SOL","1700069138","1700069140","2","61.0776127"
"BTC","1700068614","1700068617","3","36400.965"
"ETH","1700068806","1700068808","2","2007.29155335"
"BTC","1700069063","1700069065","2","36376.291098975"
"BTC","1700069130","1700069148","18","36381.3745"
"ETH","1700069150","1700069153","3","2008.49640794"
"ETH","1700068857","1700068861","4","2007.696439335"
"SOL","1700068696","1700068698","2","61.40944114"
"SOL","1700068637","1700068641","4","61.417891625"
"BTC","1700068676","1700068679","3","36420.19166182"
"SOL","1700068880","1700068884","4","61.11061652"
"ETH","1700069091","1700069093","2","2006.41095329"
"ETH","1700069099","1700069103","4","2006.56"
"BTC","1700069025","1700069081","56","36378.09562794"
"BTC","1700069023","1700069085","62","36379.974214605"
"BTC","1700068710","1700068713","3","36424.143970545"
"BTC","1700068725","1700068727","2","36419.378571428"
"SOL","1700068745","1700068753","8","61.31709386"
"BTC","1700068714","1700068717","3","36416.287760135"
"SOL","1700068741","1700068743","2","61.29031286"
"SOL","1700068725","1700068726","1","61.33019674"
"BTC","1700068715","1700068720","5","36417.08850143"
"SOL","1700068608","1700068612","4","61.27751499"
"ETH","1700069031","1700069035","4","2007.633749995"
"BTC","1700068650","1700068656","6","36417.055098823"
"SOL","1700069119","1700069123","4","61.068685445"
"BTC","1700068897","1700068901","4","36327.71519094"
"BTC","1700068709","1700068714","5","36429.59917714"
"SOL","1700068755","1700068756","1","61.27034"
"ETH","1700068989","1700068995","6","2005.82"
"ETH","1700068999","1700069005","6","2005.749515785"
"BTC","1700069115","1700069119","4","36380.637813288"
"BTC","1700068676","1700068679","3","36420.19166182"
"ETH","1700069056","1700069059","3","2007.702916595"
"BTC","1700068738","1700068742","4","36408.32736127"
"BTC","1700069161","1700069165","4","36400.97842488"
"SOL","1700069162","1700069169","7","61.242886435"
"BTC","1700068763","1700068764","1","36386.304903033"
"ETH","1700069156","1700069157","1","2008.8175"
"ETH","1700068579","1700068581","2","2008.37941186"
"SOL","1700068946","1700068954","8","61.060823725"
"ETH","1700069076","1700069077","1","2005.794017155"
"BTC","1700068945","1700068949","4","36336.910129058"
"SOL","1700069148","1700069153","5","61.0962935"
"ETH","1700068632","1700068634","2","2009.01875"
"SOL","1700068564","1700068565","1","61.180284065"
"ETH","1700068796","1700068800","4","2006.696601525"
"ETH","1700068499","1700068501","2","2008.82546553"
"ETH","1700068926","1700068927","1","2005.57021003"
"BTC","1700068717","1700068720","3","36416.23139964"
"SOL","1700068627","1700068630","3","61.3955"
"SOL","1700068935","1700068937","2","61.09122238"
"SOL","1700068990","1700068996","6","61.050006655"
"ETH","1700068995","1700068997","2","2006.0377625"
"SOL","1700068670","1700068679","9","61.27209759"
"ETH","1700068687","1700068689","2","2009.150504071"
"BTC","1700068740","1700068743","3","36417.42707853"
"SOL","1700068708","1700068711","3","61.3859108"
"BTC","1700068520","1700068524","4","36399.290899825"
"ETH","1700069096","1700069148","52","2006.53800675"
"SOL","1700069041","1700069045","4","61.02389854"
"ETH","1700068788","1700068789","1","2006.169627286"
"ETH","1700069100","1700069105","5","2006.582832155"
"ETH","1700069130","1700069148","18","2007.73664558"
"SOL","1700068611","1700068614","3","61.2857932"
"ETH","1700068662","1700068663","1","2008.97048585"
"SOL","1700068461","1700068464","3","61.308495"
"BTC","1700068484","1700068488","4","36394.331224395"
"SOL","1700068666","1700068676","10","61.25379269"
"BTC","1700068457","1700068461","4","36394.1675"
"SOL","1700068754","1700068760","6","61.278205415"
"BTC","1700068961","1700068964","3","36347.03268336"
"BTC","1700069149","1700069155","6","36390.47033394"
"ETH","1700068908","1700068913","5","2005.471439655"
"SOL","1700068700","1700068704","4","61.3957375"
"SOL","1700069119","1700069123","4","61.068685445"
"ETH","1700068813","1700068816","3","2008.01875"
"ETH","1700068441","1700068443","2","2008.89690922"
"SOL","1700069048","1700069056","8","61.08555446"
"ETH","1700068648","1700068650","2","2008.567209575"
"SOL","1700068731","1700068735","4","61.310629775"
"SOL","1700069031","1700069035","4","61.05505532"
"ETH","1700069027","1700069082","55","2007.45839078"
"BTC","1700068771","1700068778","7","36389.535413445"
"BTC","1700068905","1700068914","9","36324.10382839"
"BTC","1700069149","1700069153","4","36390.47033394"
"BTC","1700068938","1700068944","6","36334.33266734"
"ETH","1700069000","1700069005","5","2005.935"
"ETH","1700069156","1700069157","1","2008.871791"
"SOL","1700068784","1700068789","5","61.18654761"
"SOL","1700068872","1700068876","4","61.102724315"
"ETH","1700068643","1700068652","9","2008.92"
"BTC","1700068387","1700068389","2","36368.09758908"
"SOL","1700068613","1700068616","3","61.32533751"
"ETH","1700068638","1700068641","3","2009.14409464"
"SOL","1700068639","1700068641","2","61.41280955"
"BTC","1700068694","1700068695","1","36433.334361288"
"BTC","1700068739","1700068743","4","36408.07619478"
"SOL","1700068826","1700068829","3","61.24155686"
"BTC","1700068383","1700068384","1","36371.3325"
"BTC","1700068792","1700068794","2","36391.926191921"
"ETH","1700069015","1700069019","4","2007.1525"
"BTC","1700069016","1700069018","2","36379.49032658"
"ETH","1700068701","1700068706","5","2009.267084835"
"BTC","1700069111","1700069114","3","36373.95"
"ETH","1700068884","1700068887","3","2005.766251"
"SOL","1700068815","1700068817","2","61.238027275"
"SOL","1700068715","1700068719","4","61.31302232"
"BTC","1700068671","1700068678","7","36421.449544578"
"BTC","1700068735","1700068739","4","36416.311495115"
"BTC","1700068743","1700068746","3","36417.241921705"
"BTC","1700068919","1700068920","1","36326.8"
"BTC","1700068964","1700068971","7","36351.61565468"
"SOL","1700068816","1700068826","10","61.23327558"
"ETH","1700068743","1700068746","3","2007.85"
"ETH","1700068647","1700068649","2","2008.621666666"
"SOL","1700068908","1700068914","6","61.07139296"
"ETH","1700068633","1700068636","3","2009.045028405"
"ETH","1700068690","1700068694","4","2009.21266227"
"BTC","1700068762","1700068765","3","36384.7515697"
"SOL","1700068930","1700068932","2","61.08660546"
"BTC","1700068873","1700068878","5","36352.905516362"
"ETH","1700069021","1700069026","5","2007.316029225"
"ETH","1700068676","1700068679","3","2008.951957535"
"ETH","1700068788","1700068789","1","2006.169627286"
"BTC","1700069156","1700069157","1","36398.11025475"
"BTC","1700069130","1700069148","18","36381.3745"
"BTC","1700068621","1700068623","2","36413.195106125"
"SOL","1700068761","1700068763","2","61.25102319"
"SOL","1700068872","1700068876","4","61.102724315"
